"","Period","ID","ap_t","unix","apn"
"5609","SP8w4","H298",34.51,1624019061,0.622153209109731
"5610","SP8w4","H298",34.17,1624019967,0.586956521739131
"5611","SP8w4","H298",34.17,1624020873,0.586956521739131
"5612","SP8w4","H298",34.18,1624021778,0.587991718426501
"5613","SP8w4","H298",34.51,1624022684,0.622153209109731
"5614","SP8w4","H298",33.4,1624023590,0.507246376811594
"5615","SP8w4","H298",35.15,1624024496,0.688405797101449
"5616","SP8w4","H298",34.45,1624025402,0.615942028985508
"5617","SP8w4","H298",33.82,1624026307,0.55072463768116
"5618","SP8w4","H298",33.86,1624027213,0.554865424430642
"5619","SP8w4","H298",33.58,1624028119,0.525879917184265
"5620","SP8w4","H298",34.44,1624029025,0.614906832298137
"5621","SP8w4","H298",34.2,1624029930,0.590062111801243
"5622","SP8w4","H298",33.63,1624030836,0.531055900621119
"5623","SP8w4","H298",33.32,1624031742,0.49896480331263
"5624","SP8w4","H298",33,1624032648,0.46583850931677
"5625","SP8w4","H298",33.04,1624033553,0.469979296066253
"5626","SP8w4","H298",33.81,1624034459,0.549689440993789
"5627","SP8w4","H298",33.45,1624035365,0.512422360248448
"5628","SP8w4","H298",35.34,1624036271,0.708074534161491
"5629","SP8w4","H298",35.1,1624037177,0.683229813664597
"5630","SP8w4","H298",35.44,1624038082,0.718426501035197
"5631","SP8w4","H298",34.32,1624038988,0.60248447204969
"5632","SP8w4","H298",34.31,1624039894,0.601449275362319
"5633","SP8w4","H298",33.89,1624040800,0.557971014492754
"5634","SP8w4","H298",34,1624041705,0.56935817805383
"5635","SP8w4","H298",34.07,1624042611,0.576604554865425
"5636","SP8w4","H298",35.48,1624043517,0.722567287784679
"5637","SP8w4","H298",34.23,1624044423,0.593167701863354
"5638","SP8w4","H298",33.34,1624045328,0.501035196687371
"5639","SP8w4","H298",33.15,1624046234,0.481366459627329
"5640","SP8w4","H298",33.03,1624047140,0.468944099378882
"5641","SP8w4","H298",32.6,1624048046,0.424430641821946
"5642","SP8w4","H298",32.72,1624048952,0.436853002070393
"5643","SP8w4","H298",32.79,1624049857,0.444099378881988
"5644","SP8w4","H298",32.78,1624050763,0.443064182194617
"5645","SP8w4","H298",32.71,1624051669,0.435817805383023
"5646","SP8w4","H298",33.29,1624052575,0.495859213250518
"5647","SP8w4","H298",33.38,1624053480,0.505175983436853
"5648","SP8w4","H298",33.57,1624054386,0.524844720496895
"5649","SP8w4","H298",32.94,1624055292,0.459627329192547
"5650","SP8w4","H298",33.01,1624056198,0.466873706004141
"5651","SP8w4","H298",32.75,1624057104,0.439958592132505
"5652","SP8w4","H298",32.92,1624058009,0.457556935817806
"5653","SP8w4","H298",34.8,1624058915,0.652173913043478
"5654","SP8w4","H298",35.7,1624059821,0.745341614906833
"5655","SP8w4","H298",35.86,1624060727,0.761904761904762
"5656","SP8w4","H298",35.3,1624061632,0.703933747412008
"5657","SP8w4","H298",34.88,1624062538,0.660455486542444
"5658","SP8w4","H298",35.39,1624063444,0.713250517598344
"5659","SP8w4","H298",34.99,1624064350,0.67184265010352
"5660","SP8w4","H298",35.23,1624065255,0.696687370600414
"5661","SP8w4","H298",34.62,1624066161,0.633540372670807
"5662","SP8w4","H298",34.53,1624067067,0.624223602484472
"5663","SP8w4","H298",34.07,1624067973,0.576604554865425
"5664","SP8w4","H298",33.79,1624068879,0.547619047619048
"5665","SP8w4","H298",34.52,1624069784,0.623188405797102
"5666","SP8w4","H298",34.39,1624070690,0.609730848861284
"5667","SP8w4","H298",33.63,1624071596,0.531055900621119
"5668","SP8w4","H298",33.53,1624072502,0.520703933747412
"5669","SP8w4","H298",33.21,1624073407,0.487577639751553
"5670","SP8w4","H298",33.05,1624074313,0.471014492753623
"5671","SP8w4","H298",33.25,1624075219,0.491718426501035
"5672","SP8w4","H298",33.96,1624076125,0.565217391304348
"5673","SP8w4","H298",34.15,1624077030,0.584886128364389
"5674","SP8w4","H298",34.85,1624077936,0.657349896480332
"5675","SP8w4","H298",34.15,1624078842,0.584886128364389
"5676","SP8w4","H298",33.64,1624079748,0.532091097308489
"5677","SP8w4","H298",33.4,1624080654,0.507246376811594
"5678","SP8w4","H298",33.37,1624081559,0.504140786749482
"5679","SP8w4","H298",33.86,1624082465,0.554865424430642
"5680","SP8w4","H298",33.38,1624083371,0.505175983436853
"5681","SP8w4","H298",33.46,1624084277,0.513457556935818
"5682","SP8w4","H298",32.78,1624085182,0.443064182194617
"5683","SP8w4","H298",32.44,1624086088,0.407867494824016
"5684","SP8w4","H298",32.55,1624086994,0.419254658385093
"5685","SP8w4","H298",30.96,1624087900,0.254658385093168
"5686","SP8w4","H298",31.75,1624088806,0.336438923395445
"5687","SP8w4","H298",32.13,1624089711,0.375776397515528
"5688","SP8w4","H298",31.16,1624090617,0.27536231884058
"5689","SP8w4","H298",30.63,1624091523,0.220496894409938
"5690","SP8w4","H298",30.68,1624092429,0.225672877846791
"5691","SP8w4","H298",31.88,1624093334,0.349896480331263
"5692","SP8w4","H298",31.15,1624094240,0.274327122153209
"5693","SP8w4","H298",31.01,1624095146,0.259834368530021
"5694","SP8w4","H298",31.3,1624096052,0.289855072463768
"5695","SP8w4","H298",31.89,1624096957,0.350931677018634
"5696","SP8w4","H298",32.28,1624097863,0.391304347826087
"5697","SP8w4","H298",34.34,1624098769,0.604554865424431
"5698","SP8w4","H298",33.36,1624099675,0.503105590062112
"5699","SP8w4","H298",32.97,1624100581,0.462732919254658
"5700","SP8w4","H298",32.53,1624101486,0.417184265010352
"5701","SP8w4","H298",32.24,1624102392,0.387163561076605
"5702","SP8w4","H298",32.02,1624103298,0.364389233954452
"5703","SP8w4","H298",32.19,1624104204,0.381987577639751
"5704","SP8w4","H298",32.4,1624105109,0.403726708074534
"5705","SP8w4","H298",33.19,1624106015,0.485507246376812
"5706","SP8w4","H298",32.79,1624106921,0.444099378881988
"5707","SP8w4","H298",32.83,1624107827,0.44824016563147
"5708","SP8w4","H298",32.55,1624108732,0.419254658385093
"5709","SP8w4","H298",32.3,1624109638,0.393374741200828
"5710","SP8w4","H298",32.35,1624110544,0.398550724637681
"5711","SP8w4","H298",33.06,1624111450,0.472049689440994
"5712","SP8w4","H298",34.82,1624112356,0.65424430641822
"5713","SP8w4","H298",33.57,1624113261,0.524844720496895
"5714","SP8w4","H298",33.78,1624114167,0.546583850931677
"5715","SP8w4","H298",34.57,1624115073,0.628364389233955
"5716","SP8w4","H298",34.77,1624115979,0.649068322981367
"5717","SP8w4","H298",34.15,1624116884,0.584886128364389
"5718","SP8w4","H298",33.09,1624117790,0.475155279503106
"5719","SP8w4","H298",32.93,1624118696,0.458592132505176
"5720","SP8w4","H298",32.87,1624119602,0.452380952380952
"5721","SP8w4","H298",32.78,1624120508,0.443064182194617
"5722","SP8w4","H298",34.01,1624121413,0.570393374741201
"5723","SP8w4","H298",34.57,1624122319,0.628364389233955
"5724","SP8w4","H298",34.76,1624123225,0.648033126293996
"5725","SP8w4","H298",34.37,1624124131,0.607660455486542
"5726","SP8w4","H298",33.41,1624125036,0.508281573498965
"5727","SP8w4","H298",32.99,1624125942,0.4648033126294
"5728","SP8w4","H298",32.91,1624126848,0.456521739130435
"5729","SP8w4","H298",34.21,1624127754,0.591097308488613
"5730","SP8w4","H298",33.37,1624128659,0.504140786749482
"5731","SP8w4","H298",32.87,1624129565,0.452380952380952
"5732","SP8w4","H298",33.22,1624130471,0.488612836438923
"5733","SP8w4","H298",33.82,1624131377,0.55072463768116
"5734","SP8w4","H298",32.98,1624132283,0.463768115942029
"5735","SP8w4","H298",33.11,1624133188,0.477225672877847
"5736","SP8w4","H298",33.38,1624134094,0.505175983436853
"5737","SP8w4","H298",33.59,1624135000,0.526915113871636
"5738","SP8w4","H298",33.33,1624135906,0.5
"5739","SP8w4","H298",33.56,1624136811,0.523809523809524
"5740","SP8w4","H298",33.48,1624137717,0.515527950310559
"5741","SP8w4","H298",34.3,1624138623,0.600414078674948
"5742","SP8w4","H298",34.1,1624139529,0.579710144927537
"5743","SP8w4","H298",33.97,1624140434,0.566252587991719
"5744","SP8w4","H298",33.32,1624141340,0.49896480331263
"5745","SP8w4","H298",32.97,1624142246,0.462732919254658
"5746","SP8w4","H298",33.79,1624143152,0.547619047619048
"5747","SP8w4","H298",34.53,1624144058,0.624223602484472
"5748","SP8w4","H298",34.23,1624144963,0.593167701863354
"5749","SP8w4","H298",34.52,1624145869,0.623188405797102
"5750","SP8w4","H298",34.55,1624146775,0.626293995859213
"5751","SP8w4","H298",33.99,1624147681,0.56832298136646
"5752","SP8w4","H298",33.71,1624148586,0.539337474120083
