"","X.1","X","ap_t","ap_ID","datetime","ID","unix","Period","State","num_Period","tod","DayNight","density","floordate","todfloor"
"6999",194232,290089,33.83,"22.00.31.25","2021-07-02 22:02:34","H230",1625263354,"SP8w6","Euthermic",6,22.0427777777778,"Night",0.00629734546769835,2021-07-02,22
"7000",194258,290090,34.8,"22.00.31.25","2021-07-02 22:17:34","H230",1625264254,"SP8w6","Euthermic",6,22.2927777777778,"Night",0.00461428450860756,2021-07-02,22
"7001",194284,290091,37.1,"22.00.31.25","2021-07-02 22:32:35","H230",1625265155,"SP8w6","Euthermic",6,22.5430555555556,"Night",0.00764511405417635,2021-07-02,23
"7002",194310,290092,36.13,"22.00.31.25","2021-07-02 22:47:36","H230",1625266056,"SP8w6","Euthermic",6,22.7933333333333,"Night",0.00810057704702668,2021-07-02,23
"7003",194336,290093,35.63,"22.00.31.25","2021-07-02 23:02:37","H230",1625266957,"SP8w6","Euthermic",6,23.0436111111111,"Night",0.0075892459944052,2021-07-02,23
"7004",194362,290094,33.32,"22.00.31.25","2021-07-02 23:17:38","H230",1625267858,"SP8w6","Euthermic",6,23.2938888888889,"Night",0.00616764632038231,2021-07-02,23
"7005",194388,290095,33.16,"22.00.31.25","2021-07-02 23:32:39","H230",1625268759,"SP8w6","Euthermic",6,23.5441666666667,"Night",0.00509459457893932,2021-07-02,24
"7006",194414,290096,33.33,"22.00.31.25","2021-07-02 23:47:40","H230",1625269660,"SP8w6","Euthermic",6,23.7944444444444,"Night",0.00444116307989751,2021-07-02,24
"7007",194440,290097,32.84,"22.00.31.25","2021-07-03 00:02:41","H230",1625270561,"SP8w6","Euthermic",6,0.0447222222222222,"Night",0.00235082390284346,2021-07-03,0
"7008",194466,290098,32.43,"22.00.31.25","2021-07-03 00:17:42","H230",1625271462,"SP8w6","Euthermic",6,0.295,"Night",0.00182755994706313,2021-07-03,0
"7009",194492,290099,32.09,"22.00.31.25","2021-07-03 00:32:42","H230",1625272362,"SP8w6","Euthermic",6,0.545,"Night",0.00103130674770589,2021-07-03,1
"7010",194518,290100,32.54,"22.00.31.25","2021-07-03 00:47:43","H230",1625273263,"SP8w6","Euthermic",6,0.795277777777778,"Night",0.0028287489561781,2021-07-03,1
"7011",194544,290101,32.34,"22.00.31.25","2021-07-03 01:02:44","H230",1625274164,"SP8w6","Euthermic",6,1.04555555555556,"Night",0.00213083646685419,2021-07-03,1
"7012",194570,290102,33.12,"22.00.31.25","2021-07-03 01:17:45","H230",1625275065,"SP8w6","Euthermic",6,1.29583333333333,"Night",0.00563330796031895,2021-07-03,1
"7013",194596,290103,33.57,"22.00.31.25","2021-07-03 01:32:46","H230",1625275966,"SP8w6","Euthermic",6,1.54611111111111,"Night",0.00631769672104503,2021-07-03,2
"7014",194622,290104,33.86,"22.00.31.25","2021-07-03 01:47:47","H230",1625276867,"SP8w6","Euthermic",6,1.79638888888889,"Night",0.00566944891837478,2021-07-03,2
"7015",194648,290105,33.62,"22.00.31.25","2021-07-03 02:02:48","H230",1625277768,"SP8w6","Euthermic",6,2.04666666666667,"Night",0.00618535705501491,2021-07-03,2
"7016",194674,290106,33.13,"22.00.31.25","2021-07-03 02:17:49","H230",1625278669,"SP8w6","Euthermic",6,2.29694444444444,"Night",0.00574513431982811,2021-07-03,2
"7017",194700,290107,33.95,"22.00.31.25","2021-07-03 02:32:49","H230",1625279569,"SP8w6","Euthermic",6,2.54694444444444,"Night",0.00552603355143017,2021-07-03,3
"7018",194726,290108,34.76,"22.00.31.25","2021-07-03 02:47:50","H230",1625280470,"SP8w6","Euthermic",6,2.79722222222222,"Night",0.00504948897084011,2021-07-03,3
"7019",194752,290109,34.89,"22.00.31.25","2021-07-03 03:02:51","H230",1625281371,"SP8w6","Euthermic",6,3.0475,"Night",0.00542004652878571,2021-07-03,3
"7020",194778,290110,34.02,"22.00.31.25","2021-07-03 03:17:52","H230",1625282272,"SP8w6","Euthermic",6,3.29777777777778,"Night",0.00543534843564183,2021-07-03,3
"7021",194804,290111,33.8,"22.00.31.25","2021-07-03 03:32:53","H230",1625283173,"SP8w6","Euthermic",6,3.54805555555556,"Night",0.00580081969021126,2021-07-03,4
"7022",194830,290112,34.3,"22.00.31.25","2021-07-03 03:47:54","H230",1625284074,"SP8w6","Euthermic",6,3.79833333333333,"Night",0.00496635455369514,2021-07-03,4
"7023",194856,290113,33.34,"22.00.31.25","2021-07-03 04:02:55","H230",1625284975,"SP8w6","Euthermic",6,4.04861111111111,"Night",0.00612239572424492,2021-07-03,4
"7024",194882,290114,32.35,"22.00.31.25","2021-07-03 04:17:56","H230",1625285876,"SP8w6","Euthermic",6,4.29888888888889,"Night",0.00250080259034857,2021-07-03,4
"7025",194908,290115,32.03,"22.00.31.25","2021-07-03 04:32:57","H230",1625286777,"SP8w6","Euthermic",6,4.54916666666667,"Night",0.00126394027708568,2021-07-03,5
"7026",194934,290116,31.6,"22.00.31.25","2021-07-03 04:47:57","H230",1625287677,"SP8w6","Euthermic",6,4.79916666666667,"Night",0.000532344953725755,2021-07-03,5
"7027",194960,290117,32.2,"22.00.31.25","2021-07-03 05:02:58","H230",1625288578,"SP8w6","Euthermic",6,5.04944444444444,"Night",0.00217927913971493,2021-07-03,5
"7028",194986,290118,32.71,"22.00.31.25","2021-07-03 05:17:59","H230",1625289479,"SP8w6","Euthermic",6,5.29972222222222,"Night",0.00470471631034277,2021-07-03,5
"7029",195012,290119,33.16,"22.00.31.25","2021-07-03 05:33:00","H230",1625290380,"SP8w6","Euthermic",6,5.55,"Night",0.00608497288596543,2021-07-03,6
"7030",195038,290120,32.87,"22.00.31.25","2021-07-03 05:48:01","H230",1625291281,"SP8w6","Euthermic",6,5.80027777777778,"Night",0.00551079889037337,2021-07-03,6
"7031",195064,290121,33.06,"22.00.31.25","2021-07-03 06:03:02","H230",1625292182,"SP8w6","Euthermic",6,6.05055555555556,"Night",0.0059968981475894,2021-07-03,6
"7032",195090,290122,34.37,"22.00.31.25","2021-07-03 06:18:03","H230",1625293083,"SP8w6","Euthermic",6,6.30083333333333,"Night",0.003895796136235,2021-07-03,6
"7033",195116,290123,34.06,"22.00.31.25","2021-07-03 06:33:04","H230",1625293984,"SP8w6","Euthermic",6,6.55111111111111,"Night",0.00405206358942763,2021-07-03,7
"7034",195142,290124,33.36,"22.00.31.25","2021-07-03 06:48:05","H230",1625294885,"SP8w6","Euthermic",6,6.80138888888889,"Night",0.00573192871105716,2021-07-03,7
"7035",195168,290125,32.91,"22.00.31.25","2021-07-03 07:03:05","H230",1625295785,"SP8w6","Euthermic",6,7.05138888888889,"Night",0.00598574023243414,2021-07-03,7
"7036",195194,290126,32.52,"22.00.31.25","2021-07-03 07:18:06","H230",1625296686,"SP8w6","Euthermic",6,7.30166666666667,"Night",0.00498678340787486,2021-07-03,7
"7037",195220,290127,32.32,"22.00.31.25","2021-07-03 07:33:07","H230",1625297587,"SP8w6","Euthermic",6,7.55194444444444,"Night",0.00418695954774076,2021-07-03,8
"7038",195246,290128,32.84,"22.00.31.25","2021-07-03 07:48:08","H230",1625298488,"SP8w6","Euthermic",6,7.80222222222222,"Night",0.00611623035229922,2021-07-03,8
"7039",195272,290129,32.44,"22.00.31.25","2021-07-03 08:03:09","H230",1625299389,"SP8w6","Euthermic",6,8.0525,"Night",0.00522773775751411,2021-07-03,8
"7040",195298,290130,32.52,"22.00.31.25","2021-07-03 08:18:10","H230",1625300290,"SP8w6","Euthermic",6,8.30277777777778,"Night",0.00560446020741446,2021-07-03,8
"7041",195324,290131,32.09,"22.00.31.25","2021-07-03 08:33:11","H230",1625301191,"SP8w6","Euthermic",6,8.55305555555556,"Night",0.0035243072069072,2021-07-03,9
"7042",195350,290132,31.89,"22.00.31.25","2021-07-03 08:48:12","H230",1625302092,"SP8w6","Euthermic",6,8.80333333333333,"Night",0.00242339222437728,2021-07-03,9
"7043",195376,290133,31.67,"22.00.31.25","2021-07-03 09:03:12","H230",1625302992,"SP8w6","Euthermic",6,9.05333333333333,"Day",0.0015370015903332,2021-07-03,9
"7044",195402,290134,31.8,"22.00.31.25","2021-07-03 09:18:13","H230",1625303893,"SP8w6","Euthermic",6,9.30361111111111,"Day",0.00217766491914721,2021-07-03,9
"7045",195428,290135,31.36,"22.00.31.25","2021-07-03 09:33:14","H230",1625304794,"SP8w6","Euthermic",6,9.55388888888889,"Day",0.000612350023313286,2021-07-03,10
"7046",195454,290136,32.61,"22.00.31.25","2021-07-03 09:48:15","H230",1625305695,"SP8w6","Euthermic",6,9.80416666666667,"Day",0.00625260122237239,2021-07-03,10
"7047",195480,290137,32.19,"22.00.31.25","2021-07-03 10:03:16","H230",1625306596,"SP8w6","Euthermic",6,10.0544444444444,"Day",0.00442216241195118,2021-07-03,10
"7048",195506,290138,31.94,"22.00.31.25","2021-07-03 10:18:17","H230",1625307497,"SP8w6","Euthermic",6,10.3047222222222,"Day",0.00291968480299682,2021-07-03,10
"7049",195531,290139,32.11,"22.00.31.25","2021-07-03 10:33:18","H230",1625308398,"SP8w6","Euthermic",6,10.555,"Day",0.00400370182648603,2021-07-03,11
"7050",195557,290140,31.54,"22.00.31.25","2021-07-03 10:48:19","H230",1625309299,"SP8w6","Euthermic",6,10.8052777777778,"Day",0.000912262380578482,2021-07-03,11
"7051",195583,290141,31.94,"22.00.31.25","2021-07-03 11:03:20","H230",1625310200,"SP8w6","Euthermic",6,11.0555555555556,"Day",0.00281672849902961,2021-07-03,11
"7052",195609,290142,32.25,"22.00.31.25","2021-07-03 11:18:20","H230",1625311100,"SP8w6","Euthermic",6,11.3055555555556,"Day",0.00484378301017187,2021-07-03,11
"7053",195635,290143,31.93,"22.00.31.25","2021-07-03 11:33:21","H230",1625312001,"SP8w6","Euthermic",6,11.5558333333333,"Day",0.00250911720976685,2021-07-03,12
"7054",195661,290144,32.99,"22.00.31.25","2021-07-03 11:48:22","H230",1625312902,"SP8w6","Euthermic",6,11.8061111111111,"Day",0.00696054267253704,2021-07-03,12
"7055",195687,290145,32.53,"22.00.31.25","2021-07-03 12:03:23","H230",1625313803,"SP8w6","Euthermic",6,12.0563888888889,"Day",0.00649276202840313,2021-07-03,12
"7056",195714,290146,32.34,"22.00.31.25","2021-07-03 12:18:24","H230",1625314704,"SP8w6","Euthermic",6,12.3066666666667,"Day",0.00523175045552028,2021-07-03,12
"7057",195740,290147,32.6,"22.00.31.25","2021-07-03 12:33:25","H230",1625315605,"SP8w6","Euthermic",6,12.5569444444444,"Day",0.00672688388139731,2021-07-03,13
"7058",195766,290148,32.56,"22.00.31.25","2021-07-03 12:48:26","H230",1625316506,"SP8w6","Euthermic",6,12.8072222222222,"Day",0.00634192752946719,2021-07-03,13
"7059",195792,290149,32.34,"22.00.31.25","2021-07-03 13:03:26","H230",1625317406,"SP8w6","Euthermic",6,13.0572222222222,"Day",0.00498750371103656,2021-07-03,13
"7060",195818,290150,32.25,"22.00.31.25","2021-07-03 13:18:27","H230",1625318307,"SP8w6","Euthermic",6,13.3075,"Day",0.00421293477702921,2021-07-03,13
"7061",195844,290151,32.11,"22.00.31.25","2021-07-03 13:33:28","H230",1625319208,"SP8w6","Euthermic",6,13.5577777777778,"Day",0.0032246507411909,2021-07-03,14
"7062",195870,290152,32.49,"22.00.31.25","2021-07-03 13:48:29","H230",1625320109,"SP8w6","Euthermic",6,13.8080555555556,"Day",0.00569746769130071,2021-07-03,14
"7063",195895,290153,32.5,"22.00.31.25","2021-07-03 14:03:29","H230",1625321009,"SP8w6","Euthermic",6,14.0580555555556,"Day",0.00584995746229137,2021-07-03,14
"7064",195921,290154,32.75,"22.00.31.25","2021-07-03 14:18:30","H230",1625321910,"SP8w6","Euthermic",6,14.3083333333333,"Day",0.00712200383204402,2021-07-03,14
"7065",195947,290155,32.76,"22.00.31.25","2021-07-03 14:33:31","H230",1625322811,"SP8w6","Euthermic",6,14.5586111111111,"Day",0.00725272328731821,2021-07-03,15
"7066",195973,290156,32.5,"22.00.31.25","2021-07-03 14:48:32","H230",1625323712,"SP8w6","Euthermic",6,14.8088888888889,"Day",0.00568995822035947,2021-07-03,15
"7067",195999,290157,32.4,"22.00.31.25","2021-07-03 15:03:32","H230",1625324612,"SP8w6","Euthermic",6,15.0588888888889,"Day",0.00489641520661287,2021-07-03,15
"7068",196025,290158,32.45,"22.00.31.25","2021-07-03 15:18:33","H230",1625325513,"SP8w6","Euthermic",6,15.3091666666667,"Day",0.0050739799685551,2021-07-03,15
"7069",196051,290159,32.6,"22.00.31.25","2021-07-03 15:33:34","H230",1625326414,"SP8w6","Euthermic",6,15.5594444444444,"Day",0.00617053880828091,2021-07-03,16
"7070",196077,290160,32.6,"22.00.31.25","2021-07-03 15:48:35","H230",1625327315,"SP8w6","Euthermic",6,15.8097222222222,"Day",0.00604700020270522,2021-07-03,16
"7071",196103,290161,32.27,"22.00.31.25","2021-07-03 16:03:35","H230",1625328215,"SP8w6","Euthermic",6,16.0597222222222,"Day",0.00350307455519708,2021-07-03,16
"7072",196129,290162,32.1,"22.00.31.25","2021-07-03 16:18:36","H230",1625329116,"SP8w6","Euthermic",6,16.31,"Day",0.00227033791830987,2021-07-03,16
"7073",196155,290163,33.02,"22.00.31.25","2021-07-03 16:33:37","H230",1625330017,"SP8w6","Euthermic",6,16.5602777777778,"Day",0.00774948038882409,2021-07-03,17
"7074",196181,290164,33.32,"22.00.31.25","2021-07-03 16:48:38","H230",1625330918,"SP8w6","Euthermic",6,16.8105555555556,"Day",0.00779670478528845,2021-07-03,17
"7075",196207,290165,33.63,"22.00.31.25","2021-07-03 17:03:38","H230",1625331818,"SP8w6","Euthermic",6,17.0605555555556,"Night",0.00669740670832326,2021-07-03,17
"7076",196233,290166,32.71,"22.00.31.25","2021-07-03 17:18:39","H230",1625332719,"SP8w6","Euthermic",6,17.3108333333333,"Night",0.00556700069804671,2021-07-03,17
"7077",196259,290167,33.31,"22.00.31.25","2021-07-03 17:33:40","H230",1625333620,"SP8w6","Euthermic",6,17.5611111111111,"Night",0.00771898573190899,2021-07-03,18
"7078",196285,290168,33.7,"22.00.31.25","2021-07-03 17:48:41","H230",1625334521,"SP8w6","Euthermic",6,17.8113888888889,"Night",0.00685127102887044,2021-07-03,18
"7079",196311,290169,33.97,"22.00.31.25","2021-07-03 18:03:42","H230",1625335422,"SP8w6","Euthermic",6,18.0616666666667,"Night",0.00576438039306659,2021-07-03,18
"7080",196337,290170,34.75,"22.00.31.25","2021-07-03 18:18:42","H230",1625336322,"SP8w6","Euthermic",6,18.3116666666667,"Night",0.00431920011915391,2021-07-03,18
"7081",196363,290171,33.89,"22.00.31.25","2021-07-03 18:33:43","H230",1625337223,"SP8w6","Euthermic",6,18.5619444444444,"Night",0.00619600652383338,2021-07-03,19
"7082",196389,290172,33.99,"22.00.31.25","2021-07-03 18:48:44","H230",1625338124,"SP8w6","Euthermic",6,18.8122222222222,"Night",0.00578196043417368,2021-07-03,19
"7083",196415,290173,33.27,"22.00.31.25","2021-07-03 19:03:45","H230",1625339025,"SP8w6","Euthermic",6,19.0625,"Night",0.00781787112364933,2021-07-03,19
"7084",196441,290174,32.81,"22.00.31.25","2021-07-03 19:18:45","H230",1625339925,"SP8w6","Euthermic",6,19.3125,"Night",0.00539785721356374,2021-07-03,19
"7085",196467,290175,32.74,"22.00.31.25","2021-07-03 19:33:46","H230",1625340826,"SP8w6","Euthermic",6,19.5627777777778,"Night",0.0049821381018035,2021-07-03,20
"7086",196493,290176,32.79,"22.00.31.25","2021-07-03 19:48:47","H230",1625341727,"SP8w6","Euthermic",6,19.8130555555556,"Night",0.00531756962682295,2021-07-03,20
"7087",196519,290177,32.86,"22.00.31.25","2021-07-03 20:03:48","H230",1625342628,"SP8w6","Euthermic",6,20.0633333333333,"Night",0.00614645173135266,2021-07-03,20
"7088",196545,290178,32.69,"22.00.31.25","2021-07-03 20:18:48","H230",1625343528,"SP8w6","Euthermic",6,20.3133333333333,"Night",0.00471656892022383,2021-07-03,20
"7089",196571,290179,32.15,"22.00.31.25","2021-07-03 20:33:49","H230",1625344429,"SP8w6","Euthermic",6,20.5636111111111,"Night",0.00156304616368222,2021-07-03,21
"7090",196597,290180,33.31,"22.00.31.25","2021-07-03 20:48:50","H230",1625345330,"SP8w6","Euthermic",6,20.8138888888889,"Night",0.00777316577312005,2021-07-03,21
"7091",196623,290181,32.83,"22.00.31.25","2021-07-03 21:03:51","H230",1625346231,"SP8w6","Euthermic",6,21.0641666666667,"Night",0.00594236140391425,2021-07-03,21
"7092",196649,290182,33.48,"22.00.31.25","2021-07-03 21:18:51","H230",1625347131,"SP8w6","Euthermic",6,21.3141666666667,"Night",0.0076271585882611,2021-07-03,21
"7093",196675,290183,34.1,"22.00.31.25","2021-07-03 21:33:52","H230",1625348032,"SP8w6","Euthermic",6,21.5644444444444,"Night",0.00504964770894594,2021-07-03,22
"7094",196701,290184,33.57,"22.00.31.25","2021-07-03 21:48:53","H230",1625348933,"SP8w6","Euthermic",6,21.8147222222222,"Night",0.00736242795429932,2021-07-03,22
"7095",196727,290185,33.83,"22.00.31.25","2021-07-03 22:03:54","H230",1625349834,"SP8w6","Euthermic",6,22.065,"Night",0.00629686094359394,2021-07-03,22
"7096",196753,290186,34.81,"22.00.31.25","2021-07-03 22:18:54","H230",1625350734,"SP8w6","Euthermic",6,22.315,"Night",0.00461686738870851,2021-07-03,22
"7097",196778,290187,34.01,"22.00.31.25","2021-07-03 22:33:55","H230",1625351635,"SP8w6","Euthermic",6,22.5652777777778,"Night",0.00545798241899262,2021-07-03,23
"7098",196804,290188,33.97,"22.00.31.25","2021-07-03 22:48:56","H230",1625352536,"SP8w6","Euthermic",6,22.8155555555556,"Night",0.00542817126748403,2021-07-03,23
"7099",196830,290189,33.56,"22.00.31.25","2021-07-03 23:03:57","H230",1625353437,"SP8w6","Euthermic",6,23.0658333333333,"Night",0.00654657512334096,2021-07-03,23
"7100",196856,290190,33.34,"22.00.31.25","2021-07-03 23:18:57","H230",1625354337,"SP8w6","Euthermic",6,23.3158333333333,"Night",0.00615573049074279,2021-07-03,23
"7101",196882,290191,33.45,"22.00.31.25","2021-07-03 23:33:58","H230",1625355238,"SP8w6","Euthermic",6,23.5661111111111,"Night",0.00545601470363439,2021-07-03,24
"7102",196908,290192,32.29,"22.00.31.25","2021-07-03 23:48:59","H230",1625356139,"SP8w6","Euthermic",6,23.8163888888889,"Night",0.00121919807727591,2021-07-03,24
"7103",196933,290193,32.3,"22.00.31.25","2021-07-04 00:04:00","H230",1625357040,"SP8w6","Euthermic",6,0.0666666666666667,"Night",0.00112020223595364,2021-07-04,0
"7104",196959,290194,32.01,"22.00.31.25","2021-07-04 00:19:01","H230",1625357941,"SP8w6","Euthermic",6,0.316944444444444,"Night",0.000758799984574264,2021-07-04,0
"7105",196985,290195,32.13,"22.00.31.25","2021-07-04 00:34:02","H230",1625358842,"SP8w6","Euthermic",6,0.567222222222222,"Night",0.00121753307589639,2021-07-04,1
"7106",197011,290196,32.61,"22.00.31.25","2021-07-04 00:49:03","H230",1625359743,"SP8w6","Euthermic",6,0.8175,"Night",0.00313489029617747,2021-07-04,1
"7107",197037,290197,32.54,"22.00.31.25","2021-07-04 01:04:04","H230",1625360644,"SP8w6","Euthermic",6,1.06777777777778,"Night",0.00298798635542615,2021-07-04,1
"7108",197063,290198,32.5,"22.00.31.25","2021-07-04 01:19:04","H230",1625361544,"SP8w6","Euthermic",6,1.31777777777778,"Night",0.00289125364319306,2021-07-04,1
"7109",197089,290199,32.23,"22.00.31.25","2021-07-04 01:34:05","H230",1625362445,"SP8w6","Euthermic",6,1.56805555555556,"Night",0.00180377149594001,2021-07-04,2
"7110",197115,290200,32.14,"22.00.31.25","2021-07-04 01:49:06","H230",1625363346,"SP8w6","Euthermic",6,1.81833333333333,"Night",0.00148065568316612,2021-07-04,2
"7111",197141,290201,33.02,"22.00.31.25","2021-07-04 02:04:07","H230",1625364247,"SP8w6","Euthermic",6,2.06861111111111,"Night",0.00524864330391487,2021-07-04,2
"7112",197167,290202,32.49,"22.00.31.25","2021-07-04 02:19:08","H230",1625365148,"SP8w6","Euthermic",6,2.31888888888889,"Night",0.00275550137305979,2021-07-04,2
"7113",197193,290203,32.57,"22.00.31.25","2021-07-04 02:34:09","H230",1625366049,"SP8w6","Euthermic",6,2.56916666666667,"Night",0.00323525688132628,2021-07-04,3
"7114",197219,290204,33.08,"22.00.31.25","2021-07-04 02:49:10","H230",1625366950,"SP8w6","Euthermic",6,2.81944444444444,"Night",0.00557886174238565,2021-07-04,3
"7115",197245,290205,33.83,"22.00.31.25","2021-07-04 03:04:11","H230",1625367851,"SP8w6","Euthermic",6,3.06972222222222,"Night",0.00576386859438199,2021-07-04,3
"7116",197271,290206,34.57,"22.00.31.25","2021-07-04 03:19:12","H230",1625368752,"SP8w6","Euthermic",6,3.32,"Night",0.00477172566386701,2021-07-04,3
"7117",197297,290207,33.78,"22.00.31.25","2021-07-04 03:34:13","H230",1625369653,"SP8w6","Euthermic",6,3.57027777777778,"Night",0.00583842191092097,2021-07-04,4
"7118",197323,290208,33.62,"22.00.31.25","2021-07-04 03:49:14","H230",1625370554,"SP8w6","Euthermic",6,3.82055555555556,"Night",0.00597812670195727,2021-07-04,4
"7119",197349,290209,33.13,"22.00.31.25","2021-07-04 04:04:15","H230",1625371455,"SP8w6","Euthermic",6,4.07083333333333,"Night",0.00591636014958203,2021-07-04,4
"7120",197375,290210,32.81,"22.00.31.25","2021-07-04 04:19:16","H230",1625372356,"SP8w6","Euthermic",6,4.32111111111111,"Night",0.00481588497482865,2021-07-04,4
"7121",197401,290211,32.76,"22.00.31.25","2021-07-04 04:34:17","H230",1625373257,"SP8w6","Euthermic",6,4.57138888888889,"Night",0.00475360104666988,2021-07-04,5
"7122",197427,290212,32.02,"22.00.31.25","2021-07-04 04:49:17","H230",1625374157,"SP8w6","Euthermic",6,4.82138888888889,"Night",0.00132145961056365,2021-07-04,5
"7123",197453,290213,32.07,"22.00.31.25","2021-07-04 05:04:18","H230",1625375058,"SP8w6","Euthermic",6,5.07166666666667,"Night",0.00164872670180297,2021-07-04,5
