"","ID","Period","State","DayNight","num_Period","floordate","todfloor","mean_BTind","median_BTind","std_BTind"
"907","H263","SP22w4","Euthermic","Night",0,2021-05-23,18,36.4175,36.55,0.920375829032178
"908","H263","SP22w4","Euthermic","Night",0,2021-05-23,19,37,36.96,0.317490157327751
"909","H263","SP22w4","Euthermic","Night",0,2021-05-23,20,35.0575,35.145,0.208066495781196
"910","H263","SP22w4","Euthermic","Night",0,2021-05-23,21,36.3275,36.51,1.03538640130147
"911","H263","SP22w4","Euthermic","Night",0,2021-05-23,22,35.9725,35.955,1.04777144454313
"912","H263","SP22w4","Euthermic","Night",0,2021-05-23,23,35.37,35.62,0.627587975240655
"913","H263","SP22w4","Euthermic","Night",0,2021-05-23,24,35.26,35.26,0.381837661840735
"914","H263","SP22w4","Euthermic","Night",0,2021-05-24,0,34.985,34.985,0.516187950266182
"915","H263","SP22w4","Euthermic","Night",0,2021-05-24,1,34.9525,34.905,0.17231270024774
"916","H263","SP22w4","Euthermic","Night",0,2021-05-24,2,35.0325,35.02,0.401611337821365
"917","H263","SP22w4","Euthermic","Night",0,2021-05-24,3,36.075,36.1,1.05380263806844
"918","H263","SP22w4","Euthermic","Night",0,2021-05-24,4,34.9825,35.325,0.715885232887694
"919","H263","SP22w4","Euthermic","Night",0,2021-05-24,5,35.0625,35.355,0.848699986253486
"920","H263","SP22w4","Euthermic","Night",0,2021-05-24,6,35.5525,35.41,0.471336751519901
"921","H263","SP22w4","Euthermic","Night",0,2021-05-24,7,35.2525,35.3,0.251047804212663
"922","H263","SP22w4","Euthermic","Night",0,2021-05-24,8,36.1,36.31,0.57821564604681
"923","H263","SP22w4","Euthermic","Night",0,2021-05-24,9,36.66,36.66,0.098994949366112
"924","H263","SP22w4","Euthermic","Night",0,2021-05-24,17,35.38,35.38,0.26870057685089
"925","H263","SP22w4","Euthermic","Night",0,2021-05-24,18,35.79,35.615,0.657114906237869
"926","H263","SP22w4","Euthermic","Night",0,2021-05-24,19,35.53,35.065,1.25424612151417
"927","H263","SP22w4","Euthermic","Night",0,2021-05-24,20,35.6275,35.505,1.28950571925835
"928","H263","SP22w4","Euthermic","Night",0,2021-05-24,21,35.135,35.12,0.70642291393565
"929","H263","SP22w4","Euthermic","Night",0,2021-05-24,22,35.31,35.5,0.576194411635517
"930","H263","SP22w4","Euthermic","Night",0,2021-05-24,23,36.505,36.675,0.458148447558214
"931","H263","SP22w4","Euthermic","Night",0,2021-05-24,24,34.81,34.81,0.466690475583124
"932","H263","SP22w4","Euthermic","Night",0,2021-05-25,0,34.38,34.38,1.56977705423413
"933","H263","SP22w4","Euthermic","Night",0,2021-05-25,1,34.76,34.675,0.298775277870621
"934","H263","SP22w4","Euthermic","Night",0,2021-05-25,2,34.84,34.91,0.454825974045749
"935","H263","SP22w4","Euthermic","Night",0,2021-05-25,3,35.3625,35.155,1.01276436877818
"936","H263","SP22w4","Euthermic","Night",0,2021-05-25,4,34.9525,34.895,0.196532440070335
"937","H263","SP22w4","Euthermic","Night",0,2021-05-25,5,36.1275,36.575,1.02503251980933
"938","H263","SP22w4","Euthermic","Night",0,2021-05-25,6,36.1775,36.25,0.625053331057972
"939","H263","SP22w4","Euthermic","Night",0,2021-05-25,7,36.0375,36.08,0.178582380616528
"940","H263","SP22w4","Euthermic","Night",0,2021-05-25,8,36.23,36.22,0.141421356237308
"941","H263","SP22w4","Euthermic","Night",0,2021-05-25,9,35.585,35.585,1.06773123959169
"942","H263","SP22w4","Euthermic","Night",0,2021-05-25,17,36.515,36.515,0.0777817459305198
"943","H263","SP22w4","Euthermic","Night",0,2021-05-25,18,35.635,35.625,1.10930909428647
"944","H263","SP22w4","Euthermic","Night",0,2021-05-25,19,34.965,34.715,1.57290601541648
"945","H263","SP22w4","Euthermic","Night",0,2021-05-25,20,34.1225,34.13,0.174618632071916
"946","H263","SP22w4","Euthermic","Night",0,2021-05-25,21,35.3825,35.505,1.17630424069059
"947","H263","SP22w4","Euthermic","Night",0,2021-05-25,22,36.195,36.195,1.12429978208661
"948","H263","SP8w1","Euthermic","Day",1,2021-05-26,9,35.79,35.79,0.183847763108506
"949","H263","SP8w1","Euthermic","Day",1,2021-05-26,10,36.2375,36.245,0.28941032001871
"950","H263","SP8w1","Euthermic","Day",1,2021-05-26,11,36.2975,36.7,1.1877815455714
"951","H263","SP8w1","Euthermic","Day",1,2021-05-26,12,35.595,35.605,0.258779185149552
"952","H263","SP8w1","Euthermic","Day",1,2021-05-26,13,35.0475,35.05,0.11842719282327
"953","H263","SP8w1","Euthermic","Day",1,2021-05-26,14,35.0575,35.115,0.244727739879782
"954","H263","SP8w1","Euthermic","Day",1,2021-05-26,15,34.545,34.715,0.711547609088811
"955","H263","SP8w1","Euthermic","Day",1,2021-05-26,16,34.915,34.835,0.235301225382841
"956","H263","SP8w1","Euthermic","Day",1,2021-05-26,17,36.03,36.03,0.367695526217002
"957","H263","SP8w1","Euthermic","Day",1,2021-05-27,9,35.29,35.29,0.226274169979695
"958","H263","SP8w1","Euthermic","Day",1,2021-05-27,10,36.11,36.215,0.450851047095011
"959","H263","SP8w1","Euthermic","Day",1,2021-05-27,11,36.335,36.355,0.143410831761994
"960","H263","SP8w1","Euthermic","Day",1,2021-05-27,12,36.4375,36.46,0.0684957419601133
"961","H263","SP8w1","Euthermic","Day",1,2021-05-27,13,36.17,36.165,0.134907375632321
"962","H263","SP8w1","Euthermic","Day",1,2021-05-27,14,36.11,36.225,0.982276267995246
"963","H263","SP8w1","Euthermic","Day",1,2021-05-27,15,36.1575,36.17,0.201390996157557
"964","H263","SP8w1","Euthermic","Day",1,2021-05-27,16,36.075,36.01,0.419642705167147
"965","H263","SP8w1","Euthermic","Day",1,2021-05-27,17,36.715,36.715,0.00707106781186407
"966","H263","SP8w1","Euthermic","Day",1,2021-05-28,9,35.865,35.865,0.601040764008566
"967","H263","SP8w1","Euthermic","Day",1,2021-05-28,10,35.46,35.505,0.152096460620664
"968","H263","SP8w1","Euthermic","Day",1,2021-05-28,11,35.94,35.915,0.337540121072051
"969","H263","SP8w1","Euthermic","Day",1,2021-05-28,12,36.075,36.04,0.315541861987701
"970","H263","SP8w1","Euthermic","Day",1,2021-05-28,13,36.19,36.245,0.162685791225499
"971","H263","SP8w1","Euthermic","Day",1,2021-05-28,14,36.35,36.36,0.40554490092549
"972","H263","SP8w1","Euthermic","Day",1,2021-05-28,15,36.07,36.11,0.157480157480236
"973","H263","SP8w1","Euthermic","Day",1,2021-05-28,16,36.0925,35.92,0.439725293033428
"974","H263","SP8w1","Euthermic","Day",1,2021-05-28,17,36.15,36.15,0.381837661840735
"975","H263","SP8w1","Euthermic","Day",1,2021-05-29,9,34.985,34.985,0.0212132034355972
"976","H263","SP8w1","Euthermic","Day",1,2021-05-29,10,35.86,35.75,0.254427461830152
"977","H263","SP8w1","Euthermic","Day",1,2021-05-29,11,35.2725,35.275,0.20022903552349
"978","H263","SP8w1","Euthermic","Day",1,2021-05-29,12,35.3925,35.355,0.16111590031196
"979","H263","SP8w1","Euthermic","Day",1,2021-05-29,13,35.5225,35.57,0.20758532382292
"980","H263","SP8w1","Euthermic","Day",1,2021-05-29,14,35.9275,35.92,0.0675154303350982
"981","H263","SP8w1","Euthermic","Day",1,2021-05-29,15,35.745,35.765,0.307733651068582
"982","H263","SP8w1","Euthermic","Day",1,2021-05-29,16,36.1075,36.205,0.243087775642188
"983","H263","SP8w1","Euthermic","Day",1,2021-05-29,17,36.28,36.28,0.0707106781186558
"984","H263","SP8w1","Euthermic","Day",1,2021-05-30,9,35.815,35.815,0.601040764008566
"985","H263","SP8w1","Euthermic","Day",1,2021-05-30,10,35.695,35.675,0.251727365748472
"986","H263","SP8w1","Euthermic","Day",1,2021-05-30,11,35.5725,35.65,0.241850504788944
"987","H263","SP8w1","Euthermic","Day",1,2021-05-30,12,36.225,36.245,0.170587221092319
"988","H263","SP8w1","Euthermic","Day",1,2021-05-30,13,36.0125,35.97,0.335198945901287
"989","H263","SP8w1","Euthermic","Day",1,2021-05-30,14,36,36.02,0.195448202856921
"990","H263","SP8w1","Euthermic","Day",1,2021-05-30,15,36.165,36.28,0.377844765302719
"991","H263","SP8w1","Euthermic","Day",1,2021-05-30,16,36.1775,36.115,0.260560293726168
"992","H263","SP8w1","Euthermic","Day",1,2021-05-30,17,36.515,36.515,0.205060966544098
"993","H263","SP8w1","Euthermic","Day",1,2021-05-31,9,35.4,35.4,0.226274169979695
"994","H263","SP8w1","Euthermic","Day",1,2021-05-31,10,35.9125,35.865,0.297251296604966
"995","H263","SP8w1","Euthermic","Day",1,2021-05-31,11,35.625,35.56,0.272946881279123
"996","H263","SP8w1","Euthermic","Day",1,2021-05-31,12,35.665,35.665,0.232737334062816
"997","H263","SP8w1","Euthermic","Day",1,2021-05-31,13,35.5925,35.505,0.29567718883945
"998","H263","SP8w1","Euthermic","Day",1,2021-05-31,14,35.9225,36.01,0.439194338154156
"999","H263","SP8w1","Euthermic","Day",1,2021-05-31,15,35.445,35.44,0.191398362932742
"1000","H263","SP8w1","Euthermic","Day",1,2021-05-31,16,35.93,35.925,0.114017542509915
"1001","H263","SP8w1","Euthermic","Day",1,2021-05-31,17,36.68,36.68,0.240416305603429
"1002","H263","SP8w1","Euthermic","Day",1,2021-06-01,9,36.045,36.045,0.148492424049176
"1003","H263","SP8w1","Euthermic","Day",1,2021-06-01,10,35.6075,35.575,0.195341581168306
"1004","H263","SP8w1","Euthermic","Day",1,2021-06-01,11,35.35,35.325,0.302765035409752
"1005","H263","SP8w1","Euthermic","Day",1,2021-06-01,12,35.595,35.58,0.233023603954621
"1006","H263","SP8w1","Euthermic","Day",1,2021-06-01,13,35.5125,35.505,0.102428837085395
"1007","H263","SP8w1","Euthermic","Day",1,2021-06-01,14,36.1875,36.15,0.106262254195303
"1008","H263","SP8w1","Euthermic","Day",1,2021-06-01,15,36.0175,35.945,0.369357550349249
"1009","H263","SP8w1","Euthermic","Day",1,2021-06-01,16,36.2625,36.13,0.609008757463032
"1010","H263","SP8w1","Euthermic","Day",1,2021-06-01,17,36.345,36.345,0.487903679018716
"1011","H263","SP8w1","Euthermic","Day",1,2021-06-02,9,36.195,36.195,0.0636396103067917
"1012","H263","SP8w1","Euthermic","Day",1,2021-06-02,10,35.1625,35.165,0.108742815854659
"1013","H263","SP8w1","Euthermic","Day",1,2021-06-02,11,35.48,35.485,0.0905538513813747
"1014","H263","SP8w1","Euthermic","Day",1,2021-06-02,12,35.5075,35.43,0.265125756324554
"1015","H263","SP8w1","Euthermic","Day",1,2021-06-02,13,36.06,36.055,0.151657508881031
"1016","H263","SP8w1","Euthermic","Day",1,2021-06-02,14,35.8475,35.95,0.290559804515354
"1017","H263","SP8w1","Euthermic","Day",1,2021-06-02,15,35.6925,35.635,0.275363396260289
"1018","H263","SP8w1","Euthermic","Day",1,2021-06-02,16,36.1125,36.115,0.139373598647665
"1019","H263","SP8w1","Euthermic","Day",1,2021-06-02,17,36.215,36.215,0.714177848998412
"1020","H263","SP8w1","Euthermic","Night",1,2021-05-25,22,37.02,37.02,0.141421356237306
"1021","H263","SP8w1","Euthermic","Night",1,2021-05-25,23,36.4475,36.785,0.705425403568655
"1022","H263","SP8w1","Euthermic","Night",1,2021-05-25,24,37.19,37.19,0.381837661840735
"1023","H263","SP8w1","Euthermic","Night",1,2021-05-26,0,37.015,37.015,0.275771644662754
"1024","H263","SP8w1","Euthermic","Night",1,2021-05-26,1,35.8675,36.305,1.42495321560628
"1025","H263","SP8w1","Euthermic","Night",1,2021-05-26,2,36.1475,36.165,0.230416289933385
"1026","H263","SP8w1","Euthermic","Night",1,2021-05-26,3,36.4,36.57,0.522494019104525
"1027","H263","SP8w1","Euthermic","Night",1,2021-05-26,4,35.4775,35.48,1.42600549321055
"1028","H263","SP8w1","Euthermic","Night",1,2021-05-26,5,36.145,36.625,1.25237108451662
"1029","H263","SP8w1","Euthermic","Night",1,2021-05-26,6,36.4125,36.41,0.204185373292667
"1030","H263","SP8w1","Euthermic","Night",1,2021-05-26,7,36.1325,36.11,0.0822090830342561
"1031","H263","SP8w1","Euthermic","Night",1,2021-05-26,8,35.93,35.82,0.605419964432403
"1032","H263","SP8w1","Euthermic","Night",1,2021-05-26,9,34.98,34.98,0.763675323681475
"1033","H263","SP8w1","Euthermic","Night",1,2021-05-26,17,35.46,35.46,0.0282842712474613
"1034","H263","SP8w1","Euthermic","Night",1,2021-05-26,18,35.2475,35.2,0.428825916505366
"1035","H263","SP8w1","Euthermic","Night",1,2021-05-26,19,33.4975,33.475,0.289295120364426
"1036","H263","SP8w1","Euthermic","Night",1,2021-05-26,20,34.27,34.305,1.07811564005599
"1037","H263","SP8w1","Euthermic","Night",1,2021-05-26,21,35.95,35.895,0.830301150185882
"1038","H263","SP8w1","Euthermic","Night",1,2021-05-26,22,34.4025,34.08,1.24842233772603
"1039","H263","SP8w1","Euthermic","Night",1,2021-05-26,23,35.755,35.87,0.373496987939664
"1040","H263","SP8w1","Euthermic","Night",1,2021-05-26,24,34.855,34.855,0.304055915910215
"1041","H263","SP8w1","Euthermic","Night",1,2021-05-27,0,35.195,35.195,2.24152849636136
"1042","H263","SP8w1","Euthermic","Night",1,2021-05-27,1,35.495,35.95,1.60479489862931
"1043","H263","SP8w1","Euthermic","Night",1,2021-05-27,2,35.5625,35.42,0.595112034270297
"1044","H263","SP8w1","Euthermic","Night",1,2021-05-27,3,35.575,35.4,1.27395708980588
"1045","H263","SP8w1","Euthermic","Night",1,2021-05-27,4,36.04,35.89,0.616387324117987
"1046","H263","SP8w1","Euthermic","Night",1,2021-05-27,5,34.8775,35.04,0.605660796155733
"1047","H263","SP8w1","Euthermic","Night",1,2021-05-27,6,35.085,35.06,0.066080758671997
"1048","H263","SP8w1","Euthermic","Night",1,2021-05-27,7,35.4625,35.42,0.818550548225337
"1049","H263","SP8w1","Euthermic","Night",1,2021-05-27,8,36.15,36.16,0.168720676464586
"1050","H263","SP8w1","Euthermic","Night",1,2021-05-27,9,35.46,35.46,0.0424264068711945
"1051","H263","SP8w1","Euthermic","Night",1,2021-05-27,17,36.61,36.61,0.183847763108506
"1052","H263","SP8w1","Euthermic","Night",1,2021-05-27,18,36.195,36.195,0.0675771164423798
"1053","H263","SP8w1","Euthermic","Night",1,2021-05-27,19,36.185,36.225,1.12132362262938
"1054","H263","SP8w1","Euthermic","Night",1,2021-05-27,20,37.0275,37.055,0.127115433104455
"1055","H263","SP8w1","Euthermic","Night",1,2021-05-27,21,36.925,36.98,0.161967074843418
"1056","H263","SP8w1","Euthermic","Night",1,2021-05-27,22,36.6825,36.65,0.104043260233423
"1057","H263","SP8w1","Euthermic","Night",1,2021-05-27,23,36.6,36.62,0.365877939573659
"1058","H263","SP8w1","Euthermic","Night",1,2021-05-27,24,36.67,36.67,0.523259018078047
"1059","H263","SP8w1","Euthermic","Night",1,2021-05-28,0,37.085,37.085,0.0494974746830585
"1060","H263","SP8w1","Euthermic","Night",1,2021-05-28,1,36.59,36.545,0.313793987620328
"1061","H263","SP8w1","Euthermic","Night",1,2021-05-28,2,36.73,36.745,0.306050104830349
"1062","H263","SP8w1","Euthermic","Night",1,2021-05-28,3,36.415,36.285,0.531068106115716
"1063","H263","SP8w1","Euthermic","Night",1,2021-05-28,4,36.41,36.505,0.302985148150862
"1064","H263","SP8w1","Euthermic","Night",1,2021-05-28,5,36.3225,36.53,0.584715030306786
"1065","H263","SP8w1","Euthermic","Night",1,2021-05-28,6,35.135,35.11,0.326343377441617
"1066","H263","SP8w1","Euthermic","Night",1,2021-05-28,7,36.315,36.33,0.292859465728304
"1067","H263","SP8w1","Euthermic","Night",1,2021-05-28,8,35.055,34.91,0.441323766260854
"1068","H263","SP8w1","Euthermic","Night",1,2021-05-28,9,35.63,35.63,0.0424264068711894
"1069","H263","SP8w1","Euthermic","Night",1,2021-05-28,17,36.555,36.555,0.233345237791559
"1070","H263","SP8w1","Euthermic","Night",1,2021-05-28,18,36.2925,36.205,0.288602956787812
"1071","H263","SP8w1","Euthermic","Night",1,2021-05-28,19,36.82,36.835,0.657621978545932
"1072","H263","SP8w1","Euthermic","Night",1,2021-05-28,20,36.72,36.645,0.299443929086344
"1073","H263","SP8w1","Euthermic","Night",1,2021-05-28,21,36.78,36.895,0.434127477437985
"1074","H263","SP8w1","Euthermic","Night",1,2021-05-28,22,36.5325,36.805,0.792143715916921
"1075","H263","SP8w1","Euthermic","Night",1,2021-05-28,23,36.46,36.41,0.160831174424196
"1076","H263","SP8w1","Euthermic","Night",1,2021-05-28,24,36.1,36.1,0.367695526217002
"1077","H263","SP8w1","Euthermic","Night",1,2021-05-29,0,36.34,36.34,0.395979797464463
"1078","H263","SP8w1","Euthermic","Night",1,2021-05-29,1,36.4875,36.505,0.211876536375944
"1079","H263","SP8w1","Euthermic","Night",1,2021-05-29,2,36.1275,36.405,0.889920408426131
"1080","H263","SP8w1","Euthermic","Night",1,2021-05-29,3,36.4,36.255,0.464255676684015
"1081","H263","SP8w1","Euthermic","Night",1,2021-05-29,4,36.7125,36.72,0.204348558432238
"1082","H263","SP8w1","Euthermic","Night",1,2021-05-29,5,36.1175,36.19,0.217006144306253
"1083","H263","SP8w1","Euthermic","Night",1,2021-05-29,6,35.9575,35.965,0.0512347538297965
"1084","H263","SP8w1","Euthermic","Night",1,2021-05-29,7,35.5975,35.49,0.259791583132838
"1085","H263","SP8w1","Euthermic","Night",1,2021-05-29,8,35.145,35.245,0.305777697028412
"1086","H263","SP8w1","Euthermic","Night",1,2021-05-29,9,35.085,35.085,0.176776695296637
"1087","H263","SP8w1","Euthermic","Night",1,2021-05-29,17,36.015,36.015,0.091923881554248
"1088","H263","SP8w1","Euthermic","Night",1,2021-05-29,18,36.8175,36.77,0.527659928362957
"1089","H263","SP8w1","Euthermic","Night",1,2021-05-29,19,37.135,37.215,0.424617474911241
"1090","H263","SP8w1","Euthermic","Night",1,2021-05-29,20,36.31,36.24,0.195789002074514
"1091","H263","SP8w1","Euthermic","Night",1,2021-05-29,21,36.0675,36.92,1.89642426687701
"1092","H263","SP8w1","Euthermic","Night",1,2021-05-29,22,36.225,36.205,0.343171482886715
"1093","H263","SP8w1","Euthermic","Night",1,2021-05-29,23,36.0475,36.11,0.587728678898691
"1094","H263","SP8w1","Euthermic","Night",1,2021-05-29,24,36.98,36.98,0.183847763108501
"1095","H263","SP8w1","Euthermic","Night",1,2021-05-30,0,35.365,35.365,0.431335136523794
"1096","H263","SP8w1","Euthermic","Night",1,2021-05-30,1,35.8825,35.805,0.240606871611486
"1097","H263","SP8w1","Euthermic","Night",1,2021-05-30,2,36.2175,36.295,0.515194138165411
"1098","H263","SP8w1","Euthermic","Night",1,2021-05-30,3,36.4625,36.515,0.332202247634381
"1099","H263","SP8w1","Euthermic","Night",1,2021-05-30,4,36.405,36.615,0.606327744156023
"1100","H263","SP8w1","Euthermic","Night",1,2021-05-30,5,36.0175,35.965,0.256433877117149
"1101","H263","SP8w1","Euthermic","Night",1,2021-05-30,6,35.6,35.53,0.167928556237467
"1102","H263","SP8w1","Euthermic","Night",1,2021-05-30,7,36.2025,36.275,0.214067746286075
"1103","H263","SP8w1","Euthermic","Night",1,2021-05-30,8,35.76,35.705,0.218021405676904
"1104","H263","SP8w1","Euthermic","Night",1,2021-05-30,9,35.545,35.545,0.00707106781186407
"1105","H263","SP8w1","Euthermic","Night",1,2021-05-30,17,36.59,36.59,0.197989898732229
"1106","H263","SP8w1","Euthermic","Night",1,2021-05-30,18,36.1825,36.555,1.03300129073814
"1107","H263","SP8w1","Euthermic","Night",1,2021-05-30,19,36.41,36.315,0.395390102725566
"1108","H263","SP8w1","Euthermic","Night",1,2021-05-30,20,35.345,35.905,1.48401482472379
"1109","H263","SP8w1","Euthermic","Night",1,2021-05-30,21,36.1525,36.115,0.397439722893085
"1110","H263","SP8w1","Euthermic","Night",1,2021-05-30,22,36.78,36.8,0.401497197997693
"1111","H263","SP8w1","Euthermic","Night",1,2021-05-30,23,37.0975,37.08,0.25656383221335
"1112","H263","SP8w1","Euthermic","Night",1,2021-05-30,24,35.84,35.84,0.593969696196697
"1113","H263","SP8w1","Euthermic","Night",1,2021-05-31,0,35.985,35.985,0.134350288425442
"1114","H263","SP8w1","Euthermic","Night",1,2021-05-31,1,35.9475,35.685,0.632580693139882
"1115","H263","SP8w1","Euthermic","Night",1,2021-05-31,2,36.32,36.265,0.268452354556011
"1116","H263","SP8w1","Euthermic","Night",1,2021-05-31,3,36.425,36.375,0.281957443597435
"1117","H263","SP8w1","Euthermic","Night",1,2021-05-31,4,36.2125,36.195,0.483071768305014
"1118","H263","SP8w1","Euthermic","Night",1,2021-05-31,5,36.6075,36.69,0.336588274701698
"1119","H263","SP8w1","Euthermic","Night",1,2021-05-31,6,35.61,35.675,0.15556349186104
"1120","H263","SP8w1","Euthermic","Night",1,2021-05-31,7,35.4575,35.495,0.229110599201928
"1121","H263","SP8w1","Euthermic","Night",1,2021-05-31,8,35.695,35.625,0.360231407107522
"1122","H263","SP8w1","Euthermic","Night",1,2021-05-31,9,35.625,35.625,0.134350288425442
"1123","H263","SP8w1","Euthermic","Night",1,2021-05-31,17,36.285,36.285,0.289913780286487
"1124","H263","SP8w1","Euthermic","Night",1,2021-05-31,18,35.825,35.76,1.17783700060747
"1125","H263","SP8w1","Euthermic","Night",1,2021-05-31,19,36.4275,36.36,0.212661703181365
"1126","H263","SP8w1","Euthermic","Night",1,2021-05-31,20,36.2475,36.2,0.229981883344464
"1127","H263","SP8w1","Euthermic","Night",1,2021-05-31,21,35.96,36.18,1.12599585552819
"1128","H263","SP8w1","Euthermic","Night",1,2021-05-31,22,35.5875,35.935,1.5495026083661
"1129","H263","SP8w1","Euthermic","Night",1,2021-05-31,23,36.725,36.75,0.45177427992306
"1130","H263","SP8w1","Euthermic","Night",1,2021-05-31,24,36.435,36.435,0.148492424049176
